MIMAT_ID	logFC	P.Value	adj.P.Val
MIMAT0016919	0.011493473500975623	0.6657300177633626	0.7949807924886962
MIMAT0018447	0.025638462117925868	0.6665879063029284	0.7951419461548144
MIMAT0004816	0.015297133254464277	0.6680563098582967	0.7951419461548144
MIMAT0000067	0.10881636693962592	0.6689167242423979	0.7951419461548144
MIMAT0004805	0.016582128563754357	0.6692318960198795	0.7951419461548144
MIMAT0015043	0.01847174411609374	0.6693823982584446	0.7951419461548144
MIMAT0000084	0.1440978291666429	0.6694068054488191	0.7951419461548144
MIMAT0003249	0.0523050992077961	0.6708914489969975	0.7962033319814588
MIMAT0004505	-0.10204830183927041	0.6752695840527818	0.8002688169805456
MIMAT0014990	0.12377648106955765	0.6758337184289751	0.8002688169805456
MIMAT0015084	0.020176089613660644	0.6771002960112402	0.8002688169805456
MIMAT0015217	0.10964529615859596	0.6774778948008556	0.8002688169805456
MIMAT0003279	0.017455623377533046	0.6776749463827527	0.8002688169805456
MIMAT0000441	0.2585796659316088	0.6778817521713456	0.8002688169805456
MIMAT0015006	0.0846625059346341	0.6795589110069766	0.8011060906752103
MIMAT0014693	0.08280346113074599	0.6797804466531294	0.8011060906752103
MIMAT0009196	0.015004003529760515	0.6806524240814869	0.8014325308022402
MIMAT0003413	-0.01726180942508996	0.6837962406460664	0.8038169027632721
MIMAT0000228	-0.05185786087201237	0.6838709506805567	0.8038169027632721
MIMAT0003305	-0.01576488279196015	0.6846609464199698	0.8039565322709004
MIMAT0018088	-0.028501264312329782	0.6864642593312014	0.8039565322709004
MIMAT0015017	0.1168426136799883	0.6866886942019785	0.8039565322709004
MIMAT0010251	0.016007940758224915	0.6872617369671439	0.8039565322709004
MIMAT0016866	0.015762099226534324	0.6881377934731183	0.8039565322709004
MIMAT0015012	0.014242682548558261	0.6885216135055462	0.8039565322709004
MIMAT0003713	-0.03206841324708509	0.6886693395268917	0.8039565322709004
MIMAT0015213	0.015465612519629095	0.6890328654871996	0.8039565322709004
MIMAT0005873	0.04291576426745186	0.6901589706512437	0.8039565322709004
MIMAT0004478	-0.02366049385780937	0.6903661781699826	0.8039565322709004
MIMAT0017352	0.01241342367485632	0.690555091193342	0.8039565322709004
MIMAT0009204	-0.01458758991135307	0.6916178720358184	0.8044848413166625
MIMAT0002809	-0.28864482067131797	0.6922033638351981	0.8044848413166625
MIMAT0000435	0.17574149151514967	0.6951554266711071	0.80721927562584594
MIMAT0004984	-0.014731623090729916	0.6960412354315015	0.8075517175936542
MIMAT0004795	0.13972046768801547	0.6978092966933322	0.8089063017606872
MIMAT0017997	0.01993284773414576	0.6987063952902302	0.8090862747782873
MIMAT0004480	-0.14444506295221177	0.7007129392681517	0.8090862747782873
MIMAT0004799	-0.014783645112365728	0.7008980945426644	0.8090862747782873
MIMAT0016911	-0.01777247905254328	0.7018093014778544	0.8090862747782873
MIMAT0010130	0.012402655783319835	0.7018099930964259	0.8090862747782873
MIMAT0017392	-0.013129103070153397	0.7019706324420109	0.8090862747782873
MIMAT0005898	-0.12255721643875589	0.7022009529853583	0.8090862747782873
MIMAT0002847	0.015209392878816242	0.7027698155089801	0.8090862747782873
MIMAT0004518	-0.03523821811223725	0.704096024684677	0.8097944573444713
MIMAT0002181	-0.011460586843018681	0.704587308097788	0.8097944573444713
MIMAT0003415	-0.013746611726897826	0.7083887982407255	0.8134694895398614
MIMAT0003263	-0.04663806717359709	0.710893337834311	0.8156501925577657
MIMAT0014690	-0.01155137033749249	0.7125846496223847	0.8168949132266827
MIMAT0014986	-0.019564550244924844	0.7138743666719147	0.8176775271318615
MIMAT0004497	-0.012072607540613015	0.7175127888850459	0.8205217594978733
MIMAT0014981	-0.021403410989941345	0.7175758223374126	0.8205217594978733
MIMAT0002851	0.011421955467353988	0.722414472639287	0.8253539394784729
MIMAT0000762	0.09375879833471513	0.7249389299731	0.827241828364619
MIMAT0000437	0.1403810586188024	0.7252951739410654	0.827241828364619
MIMAT0009147	-0.017374633806780185	0.7298643625457022	0.8307967368231165
MIMAT0002872	-0.03944076398980627	0.7302040748316838	0.8307967368231165
MIMAT0017992	-0.05254188764513385	0.730413779321611	0.8307967368231165
MIMAT0015041	-0.08297606479309871	0.7310581201657862	0.8307967368231165
MIMAT0005795	0.026889645200093005	0.731495864790064	0.8307967368231165
MIMAT0005863	0.015008821741762098	0.7324825701500668	0.8312165307431677
MIMAT0005900	0.01188756240358305	0.7356440455754238	0.8341014557155689
MIMAT0003223	-0.013004646157331374	0.7373687690145627	0.8352241800873531
MIMAT0003309	-0.017226106307301176	0.7378743684513365	0.8352241800873531
MIMAT0002826	-0.013082635781226997	0.7412542505572799	0.8383454874060925
MIMAT0003720	-0.015918958344055715	0.7436585317164524	0.840359095823877
MIMAT0004817	-0.014991038149721763	0.74455240554204	0.8406639482524123
MIMAT0001412	-0.050815923352765704	0.7478729248782363	0.8437058876138896
MIMAT0001579	0.013477929861363508	0.7487477217270269	0.8439859256621801
MIMAT0000073	-0.09403825925811535	0.7499088415322175	0.8445879678460677
MIMAT0004487	0.018527664673710063	0.7514959919435941	0.8456684220117137
MIMAT0018100	-0.04615118907527352	0.7546546821791993	0.8478511281119395
MIMAT0004562	0.010469763540269543	0.7546945082451488	0.8478511281119395
MIMAT0000455	0.10337907787524414	0.7562546126231708	0.8488958026695093
MIMAT0001582	-0.012848661106258059	0.7584541117723721	0.8506558605806706
MIMAT0014352	0.04092942965301227	0.7602983435950534	0.8520148659089325
MIMAT0015068	-0.013141398728725242	0.7622437617776219	0.8534849103195816
MIMAT0002868	0.018454657518752925	0.7631493769657136	0.8537892116053292
MIMAT0005823	-0.011021804863136139	0.7641957050197442	0.8542503026237307
MIMAT0004701	0.024203815465231926	0.7652184300903345	0.8546842664441797
MIMAT0005891	-0.012675314474742743	0.766756238580649	0.8556923391616688
MIMAT0004764	-0.02655131191333987	0.773539859285833	0.8625481709089546
MIMAT0003324	0.009996080345572209	0.7744785576932952	0.8628805766855819
MIMAT0005865	0.17112766727382736	0.7755526773090884	0.8633631870540016
MIMAT0016891	0.01185549868276868	0.7773238940130168	0.8646203841746769
MIMAT0004483	-0.01095467733556964	0.7781793333268235	0.8648577244152075
MIMAT0005593	0.04693893574546357	0.7816206538664774	0.8679662166184214
MIMAT0000451	-0.2096357407555255	0.7828102606696294	0.8685711870856597
MIMAT0004590	0.009536137520424592	0.7855394206430469	0.8708819749845138
MIMAT0015076	-0.008679467319545118	0.7904548690225695	0.8737164040283679
MIMAT0004768	0.013233109920301847	0.7907210155186507	0.8737164040283679
MIMAT0004512	0.015788288437219543	0.7907462824991943	0.8737164040283679
MIMAT0005582	0.022789116719047153	0.7911220114686448	0.8737164040283679
MIMAT0003302	0.009898183822693946	0.7913392820449954	0.8737164040283679
MIMAT0004613	-0.01139827281977472	0.7921316445763511	0.8738749592500779
MIMAT0015040	-0.009308516262081377	0.7930297873577099	0.8741498556226148
MIMAT0015081	0.010273291143301541	0.7951005397271744	0.8751246673837978
MIMAT0018077	-0.01473161221590738	0.7952135062195756	0.8751246673837978
MIMAT0003231	-0.011032290323019	0.7975708388793025	0.8770023836493228
MIMAT0018082	0.008268400371060039	0.798484243314053	0.8772906001174791
MIMAT0014688	0.006998553992068258	0.7996551949882457	0.8778610820286609
MIMAT0002808	-0.01046715789185375	0.8043084366084374	0.8812947510988033
MIMAT0002844	-0.011535405759771026	0.8046167269973683	0.8812947510988033
MIMAT0005872	0.014507646946232975	0.8049398669813597	0.8812947510988033
MIMAT0004675	0.011435205659359349	0.8054000286582232	0.8812947510988033
MIMAT0004916	-0.009128160518374477	0.8062155516970724	0.8814126940347139
MIMAT0002191	-0.007312022469228726	0.8068165194838917	0.8814126940347139
MIMAT0005880	0.044020255487879266	0.808240019363471	0.8822522739729299
MIMAT0018357	0.012257219815670779	0.8110390395572905	0.8832037617752057
MIMAT0004694	0.07231011459576801	0.811384088953256	0.8832037617752057
MIMAT0000426	-0.10288633352202435	0.8115878459256387	0.8832037617752057
MIMAT0002190	-0.008596407648082604	0.8119711093440578	0.8832037617752057
MIMAT0014979	0.012169966252531264	0.8123900971339865	0.8832037617752057
MIMAT0010313	0.07950277106632749	0.8182483286755495	0.8887518294108553
MIMAT0007892	-0.0904091794138577	0.8188129326643441	0.8887518294108553
MIMAT0004551	-0.020964580836887913	0.8233912152888707	0.8930015837311664
MIMAT0018104	-0.07824582981832454	0.8277746815372659	0.8970333837736902
MIMAT0003232	0.012322650398555922	0.8303640330232309	0.8980304230454903
MIMAT0017987	-0.05439266665135554	0.8303680982302626	0.8980304230454903
MIMAT0005589	-0.050045925157149826	0.8306948085483897	0.8980304230454903
MIMAT0001630	0.010033134429345066	0.8349911596823636	0.901951156449193
MIMAT0004767	-0.04223759530169292	0.8358916901702726	0.9022004059770491
MIMAT0008402	-0.009524790066387727	0.8372945408487986	0.9029909900106738
MIMAT0004947	0.04787776645284415	0.8399485052226701	0.9047125455327673
MIMAT0016920	-0.008321843318206729	0.8408414993548968	0.9047125455327673
MIMAT0004499	0.011526139064462267	0.8412970477200725	0.9047125455327673
MIMAT0008399	0.0061121440769274435	0.8415774458445118	0.9047125455327673
MIMAT0018122	0.007018398643271525	0.8458116806990048	0.9085393412293139
MIMAT0003419	-0.008583388183732105	0.8485237361465547	0.910726272979609
MIMAT0017984	0.03508824218408622	0.8495042491276696	0.9107934940109144
MIMAT0004779	-0.008193052319861421	0.8499386948565103	0.9107934940109144
MIMAT0004948	-0.008445383065908044	0.8520157384722515	0.9122934814961231
MIMAT0000445	0.06492354024795736	0.8543922134784551	0.9137246845431416
MIMAT0016901	0.05425064438987799	0.854709059038128	0.9137246845431416
MIMAT0005904	0.005191230805217388	0.8563743763246257	0.9147789729653217
MIMAT0001577	-0.0049637880674757275	0.8579446300369641	0.9149803301884495
MIMAT0002192	-0.004680625327981221	0.8588068265447056	0.9149803301884495
MIMAT0004614	-0.05256606745183519	0.8592258583045564	0.9149803301884495
MIMAT0016871	0.008013726000151478	0.8592799685882617	0.9149803301884495
MIMAT0018094	0.005316354985690442	0.8611471216233496	0.9162442123433269
MIMAT0001618	-0.03067252945573969	0.8628858708916227	0.9173695880749927
MIMAT0018003	-0.007472178554035307	0.8637111025550518	0.91752275642086345
MIMAT0005450	-0.006684874562648055	0.8646006103238814	0.9177439102492264
MIMAT0003271	0.008232270039773289	0.8659798506469603	0.9184841408042956
MIMAT0003326	-0.061218919034709766	0.8677898824096922	0.9193188484671703
MIMAT0016857	0.0062162450069085575	0.8681318301783524	0.9193188484671703
MIMAT0002182	0.005563618049513383	0.8689930604908179	0.9193299871431835
MIMAT0003277	-0.02272673466676182	0.8695073523536866	0.9193299871431835
MIMAT0005459	0.01911662839566486	0.8726975015486527	0.9219792428125765
MIMAT0018065	0.01664878450366756	0.8740849231577195	0.9221945372784192
MIMAT0004688	-0.010188658923292859	0.8742705449922354	0.9221945372784192
MIMAT0004697	-0.042772913336184076	0.8753498311405863	0.9226105027749372
MIMAT0004749	-0.016290099484784326	0.8792933934056772	0.9257102745838869
MIMAT0004770	0.010017892525259404	0.8799296487861944	0.9257102745838869
MIMAT0018198	0.009937070299530375	0.88035253284481	0.9257102745838869
MIMAT0018165	0.006941267474226403	0.8814159371050293	0.926105512699278
MIMAT0004975	0.0070711665966996864	0.882704747808483	0.9267367851114783
MIMAT0017982	0.0077745352812811485	0.883729225281987	0.9270897713822714
MIMAT0005943	0.004430427083403901	0.8869999565980027	0.9297968416634317
MIMAT0016903	0.006698298034342445	0.8880065812785217	0.9301281998306133
MIMAT0015020	-0.007264333288096209	0.8930693957249786	0.934704332588614
MIMAT0015089	0.01853111726012664	0.8951493821783589	0.9354482562360886
MIMAT0018121	-0.026304539035038637	0.8951691182541338	0.9354482562360886
MIMAT0005586	0.0036208040844009745	0.9000518483576558	0.9398215811920639
MIMAT0004599	-0.026822665435904405	0.9025951068613867	0.9414129733505131
MIMAT0000414	-0.029811602679012575	0.902973690845481	0.9414129733505131
MIMAT0016915	-0.06399662036165261	0.9073066243476993	0.9446766750707968
MIMAT0002882	-0.003974561533780494	0.9090558993291835	0.9446766750707968
MIMAT0004498	-0.004291740904535962	0.9091548709387787	0.9446766750707968
MIMAT0000998	0.0039261232949266275	0.9096477675949086	0.9446766750707968
MIMAT0018107	0.007066460240137241	0.9100504040181033	0.9446766750707968
MIMAT0002827	-0.006252138550036823	0.9103120447230099	0.9446766750707968
MIMAT0003291	-0.01832932805960528	0.9110656222892072	0.9447308646832656
MIMAT0005926	-0.004092327665249414	0.9132916949823082	0.946310702416284
MIMAT0003390	0.0037669712635921885	0.91616374415295	0.9485569280353756
MIMAT0015022	0.028089956909151895	0.9220676645886376	0.9539363626734984
MIMAT0003714	0.014928894914360186	0.9251267476998271	0.9562050871995171
MIMAT0016861	0.004515015641817348	0.9262953105357455	0.9562050871995171
MIMAT0002840	-0.003248308860420618	0.9270487097199125	0.9562050871995171
MIMAT0004593	0.00840233239145746	0.9271001068170521	0.9562050871995171
MIMAT0007884	-0.004225027302516045	0.9285828541587511	0.9562699756033419
MIMAT0018205	-0.0036853946063416204	0.9285828716326439	0.9562699756033419
MIMAT0004981	-0.00236338444989196	0.9305451051360243	0.957558637599866
MIMAT0016917	0.0029638762009230888	0.9400311535166137	0.9657928100866917
MIMAT0003884	-0.005995800036711608	0.9406323172057685	0.9657928100866917
MIMAT0013802	-0.03321358605539884	0.9406979709233405	0.9657928100866917
MIMAT0004561	-0.01246139603648981	0.9418785308950044	0.9662683786104881
MIMAT0004919	-0.004146238500424237	0.9427891637938406	0.9662989214495691
MIMAT0004491	-0.005715190681163695	0.9433430450676936	0.9662989214495691
MIMAT0005828	-0.017091558832862817	0.945896896593569	0.9679967518620411
MIMAT0012735	-0.014244272981115403	0.9470633155967207	0.9679967518620411
MIMAT0014996	-0.00913985315225496	0.9471564357491983	0.9679967518620411
MIMAT0005869	0.0030833074395469587	0.9514527543818412	0.9716503867720547
MIMAT0003411	0.0018821009519076179	0.9536697176035076	0.9731765981908521
MIMAT0018073	-0.019642278376660126	0.9578601053226512	0.9759911450696453
MIMAT0018118	0.0026267902287985608	0.9589964324501942	0.9759911450696453
MIMAT0018109	-0.003539493439819607	0.959195896678203	0.9759911450696453
MIMAT0000724	-0.002464246498008983	0.9593261143817449	0.9759911450696453
MIMAT0016894	0.0018966735836978448	0.9631438878482798	0.9779141695349041
MIMAT0018006	-0.0019332312217492137	0.9635688031904523	0.9779141695349041
MIMAT0013863	-0.0013872345850877933	0.9640467756827495	0.9779141695349041
MIMAT0002853	-0.0031453620277094602	0.9641202799868986	0.9779141695349041
MIMAT0000279	0.01814324856163718	0.9683866534135359	0.9807422595937104
MIMAT0018116	-0.0016970947432197597	0.9687157198451792	0.9807422595937104
MIMAT0005930	-0.0016591065024350615	0.9690927598509491	0.9807422595937104
MIMAT0000278	0.018978429158711733	0.9700710157904674	0.980995238941261
MIMAT0003265	0.001019986247842414	0.9722654174553274	0.9823972090766182
MIMAT0016885	0.0014415163601647653	0.9729160184916175	0.9823972090766182
MIMAT0004496	-0.0028828572506333777	0.9812826166754713	0.9901031345781721
MIMAT0005907	-9.83762809662761e-4	0.9823705906609216	0.9903766113411879
MIMAT0016887	7.824589115742862e-4	0.9830241494901026	0.9903766113411879
MIMAT0004752	7.917015787711562e-4	0.9855599911712939	0.992189318466168
MIMAT0007400	6.965852282038533e-4	0.9868298365104813	0.9924838009599862
MIMAT0012596	0.004361116592803583	0.9873261271613821	0.9924838009599862
MIMAT0003744	0.0019050987784537624	0.989415955016935	0.9936148633716635
MIMAT0003227	6.375108132618775e-4	0.9899266122084427	0.9936148633716635
MIMAT0000716	4.878627635341954e-4	0.9919922178120952	0.9949467739336503
MIMAT0003315	3.636336068256276e-4	0.9935685170417768	0.9957863039101736
MIMAT0004979	-4.3485380653139643e-4	0.9981192364561366	0.9996034286293056
MIMAT0004585	-1.0476177706370002e-4	0.9991186076830344	0.9998234533906263
MIMAT0004818	-9.20512595313669e-6	0.9998234533906263	0.9998234533906263
